YEAR,OCC1950,MARST,mariageStatusCount,teacherCount,percent,MaritalStatus,Profession
2005,42,1.0,511,695,73.5251798561151,"Married, spouse present",Chemical-Engineers
2005,42,2.0,6,695,0.8633093525179856,"Married, spouse absent",Chemical-Engineers
2005,42,3.0,5,695,0.7194244604316548,Separated,Chemical-Engineers
2005,42,4.0,45,695,6.474820143884892,Divorced,Chemical-Engineers
2005,42,5.0,7,695,1.0071942446043165,Widowed,Chemical-Engineers
2005,42,6.0,121,695,17.41007194244604,Never married/single,Chemical-Engineers
2006,42,1.0,559,710,78.73239436619718,"Married, spouse present",Chemical-Engineers
2006,42,2.0,15,710,2.112676056338028,"Married, spouse absent",Chemical-Engineers
2006,42,3.0,1,710,0.14084507042253522,Separated,Chemical-Engineers
2006,42,4.0,30,710,4.225352112676056,Divorced,Chemical-Engineers
2006,42,5.0,8,710,1.1267605633802817,Widowed,Chemical-Engineers
2006,42,6.0,97,710,13.661971830985916,Never married/single,Chemical-Engineers
2007,42,1.0,525,691,75.97684515195368,"Married, spouse present",Chemical-Engineers
2007,42,2.0,11,691,1.5918958031837915,"Married, spouse absent",Chemical-Engineers
2007,42,3.0,2,691,0.2894356005788712,Separated,Chemical-Engineers
2007,42,4.0,29,691,4.196816208393632,Divorced,Chemical-Engineers
2007,42,5.0,5,691,0.723589001447178,Widowed,Chemical-Engineers
2007,42,6.0,119,691,17.221418234442837,Never married/single,Chemical-Engineers
2008,42,1.0,516,702,73.50427350427351,"Married, spouse present",Chemical-Engineers
2008,42,2.0,7,702,0.9971509971509971,"Married, spouse absent",Chemical-Engineers
2008,42,3.0,7,702,0.9971509971509971,Separated,Chemical-Engineers
2008,42,4.0,28,702,3.9886039886039883,Divorced,Chemical-Engineers
2008,42,5.0,1,702,0.14245014245014245,Widowed,Chemical-Engineers
2008,42,6.0,143,702,20.37037037037037,Never married/single,Chemical-Engineers
2009,42,1.0,466,628,74.20382165605095,"Married, spouse present",Chemical-Engineers
2009,42,2.0,7,628,1.1146496815286624,"Married, spouse absent",Chemical-Engineers
2009,42,3.0,5,628,0.7961783439490446,Separated,Chemical-Engineers
2009,42,4.0,39,628,6.210191082802548,Divorced,Chemical-Engineers
2009,42,5.0,4,628,0.6369426751592357,Widowed,Chemical-Engineers
2009,42,6.0,107,628,17.038216560509554,Never married/single,Chemical-Engineers
2010,42,1.0,482,668,72.15568862275448,"Married, spouse present",Chemical-Engineers
2010,42,2.0,11,668,1.6467065868263475,"Married, spouse absent",Chemical-Engineers
2010,42,3.0,6,668,0.8982035928143712,Separated,Chemical-Engineers
2010,42,4.0,42,668,6.287425149700598,Divorced,Chemical-Engineers
2010,42,5.0,5,668,0.7485029940119761,Widowed,Chemical-Engineers
2010,42,6.0,122,668,18.263473053892216,Never married/single,Chemical-Engineers
2011,42,1.0,417,578,72.14532871972318,"Married, spouse present",Chemical-Engineers
2011,42,2.0,13,578,2.249134948096886,"Married, spouse absent",Chemical-Engineers
2011,42,3.0,2,578,0.34602076124567477,Separated,Chemical-Engineers
2011,42,4.0,31,578,5.3633217993079585,Divorced,Chemical-Engineers
2011,42,5.0,3,578,0.5190311418685121,Widowed,Chemical-Engineers
2011,42,6.0,112,578,19.377162629757784,Never married/single,Chemical-Engineers
2012,42,1.0,438,598,73.24414715719062,"Married, spouse present",Chemical-Engineers
2012,42,2.0,15,598,2.508361204013378,"Married, spouse absent",Chemical-Engineers
2012,42,3.0,4,598,0.6688963210702341,Separated,Chemical-Engineers
2012,42,4.0,27,598,4.51505016722408,Divorced,Chemical-Engineers
2012,42,5.0,8,598,1.3377926421404682,Widowed,Chemical-Engineers
2012,42,6.0,106,598,17.725752508361204,Never married/single,Chemical-Engineers
2013,42,1.0,447,652,68.55828220858896,"Married, spouse present",Chemical-Engineers
2013,42,2.0,13,652,1.9938650306748467,"Married, spouse absent",Chemical-Engineers
2013,42,3.0,3,652,0.4601226993865031,Separated,Chemical-Engineers
2013,42,4.0,39,652,5.98159509202454,Divorced,Chemical-Engineers
2013,42,5.0,13,652,1.9938650306748467,Widowed,Chemical-Engineers
2013,42,6.0,137,652,21.012269938650306,Never married/single,Chemical-Engineers
2014,42,1.0,438,632,69.30379746835443,"Married, spouse present",Chemical-Engineers
2014,42,2.0,19,632,3.0063291139240507,"Married, spouse absent",Chemical-Engineers
2014,42,3.0,3,632,0.4746835443037975,Separated,Chemical-Engineers
2014,42,4.0,35,632,5.537974683544303,Divorced,Chemical-Engineers
2014,42,5.0,3,632,0.4746835443037975,Widowed,Chemical-Engineers
2014,42,6.0,134,632,21.202531645569618,Never married/single,Chemical-Engineers
2015,42,1.0,480,718,66.85236768802228,"Married, spouse present",Chemical-Engineers
2015,42,2.0,17,718,2.3676880222841223,"Married, spouse absent",Chemical-Engineers
2015,42,3.0,7,718,0.9749303621169917,Separated,Chemical-Engineers
2015,42,4.0,41,718,5.710306406685237,Divorced,Chemical-Engineers
2015,42,5.0,6,718,0.8356545961002786,Widowed,Chemical-Engineers
2015,42,6.0,167,718,23.25905292479109,Never married/single,Chemical-Engineers
2016,42,1.0,493,741,66.53171390013495,"Married, spouse present",Chemical-Engineers
2016,42,2.0,15,741,2.0242914979757085,"Married, spouse absent",Chemical-Engineers
2016,42,3.0,7,741,0.9446693657219973,Separated,Chemical-Engineers
2016,42,4.0,33,741,4.4534412955465585,Divorced,Chemical-Engineers
2016,42,5.0,6,741,0.8097165991902834,Widowed,Chemical-Engineers
2016,42,6.0,187,741,25.236167341430498,Never married/single,Chemical-Engineers
2017,42,1.0,435,661,65.80937972768533,"Married, spouse present",Chemical-Engineers
2017,42,2.0,17,661,2.5718608169440245,"Married, spouse absent",Chemical-Engineers
2017,42,3.0,3,661,0.45385779122541603,Separated,Chemical-Engineers
2017,42,4.0,29,661,4.387291981845689,Divorced,Chemical-Engineers
2017,42,5.0,6,661,0.9077155824508321,Widowed,Chemical-Engineers
2017,42,6.0,171,661,25.86989409984871,Never married/single,Chemical-Engineers
2018,42,1.0,500,777,64.35006435006436,"Married, spouse present",Chemical-Engineers
2018,42,2.0,11,777,1.4157014157014158,"Married, spouse absent",Chemical-Engineers
2018,42,3.0,3,777,0.3861003861003861,Separated,Chemical-Engineers
2018,42,4.0,45,777,5.7915057915057915,Divorced,Chemical-Engineers
2018,42,5.0,7,777,0.9009009009009009,Widowed,Chemical-Engineers
2018,42,6.0,211,777,27.155727155727156,Never married/single,Chemical-Engineers
2019,42,1.0,598,874,68.42105263157895,"Married, spouse present",Chemical-Engineers
2019,42,2.0,9,874,1.0297482837528604,"Married, spouse absent",Chemical-Engineers
2019,42,3.0,3,874,0.34324942791762014,Separated,Chemical-Engineers
2019,42,4.0,49,874,5.606407322654462,Divorced,Chemical-Engineers
2019,42,5.0,4,874,0.4576659038901602,Widowed,Chemical-Engineers
2019,42,6.0,211,874,24.14187643020595,Never married/single,Chemical-Engineers
1900,44,1.0,146,265,55.094339622641506,"Married, spouse present",Electrical-Engineers
1900,44,2.0,8,265,3.018867924528302,"Married, spouse absent",Electrical-Engineers
1900,44,4.0,2,265,0.7547169811320755,Divorced,Electrical-Engineers
1900,44,5.0,3,265,1.1320754716981132,Widowed,Electrical-Engineers
1900,44,6.0,106,265,40.0,Never married/single,Electrical-Engineers
1910,44,1.0,98,157,62.42038216560509,"Married, spouse present",Electrical-Engineers
1910,44,2.0,2,157,1.2738853503184715,"Married, spouse absent",Electrical-Engineers
1910,44,5.0,2,157,1.2738853503184715,Widowed,Electrical-Engineers
1910,44,6.0,55,157,35.03184713375796,Never married/single,Electrical-Engineers
1920,44,1.0,202,278,72.66187050359713,"Married, spouse present",Electrical-Engineers
1920,44,2.0,8,278,2.877697841726619,"Married, spouse absent",Electrical-Engineers
1920,44,4.0,3,278,1.079136690647482,Divorced,Electrical-Engineers
1920,44,5.0,3,278,1.079136690647482,Widowed,Electrical-Engineers
1920,44,6.0,62,278,22.302158273381295,Never married/single,Electrical-Engineers
1930,44,1.0,1981,2806,70.59871703492516,"Married, spouse present",Electrical-Engineers
1930,44,2.0,60,2806,2.138275124732716,"Married, spouse absent",Electrical-Engineers
1930,44,4.0,20,2806,0.7127583749109052,Divorced,Electrical-Engineers
1930,44,5.0,49,2806,1.7462580185317176,Widowed,Electrical-Engineers
1930,44,6.0,696,2806,24.803991446899502,Never married/single,Electrical-Engineers
1940,44,1.0,436,557,78.27648114901257,"Married, spouse present",Electrical-Engineers
1940,44,2.0,10,557,1.7953321364452424,"Married, spouse absent",Electrical-Engineers
1940,44,4.0,4,557,0.718132854578097,Divorced,Electrical-Engineers
1940,44,5.0,6,557,1.0771992818671454,Widowed,Electrical-Engineers
1940,44,6.0,101,557,18.13285457809695,Never married/single,Electrical-Engineers
1950,44,1.0,987,1170,84.35897435897436,"Married, spouse present",Electrical-Engineers
1950,44,2.0,18,1170,1.5384615384615385,"Married, spouse absent",Electrical-Engineers
1950,44,3.0,4,1170,0.3418803418803419,Separated,Electrical-Engineers
1950,44,4.0,14,1170,1.1965811965811968,Divorced,Electrical-Engineers
1950,44,5.0,7,1170,0.5982905982905984,Widowed,Electrical-Engineers
1950,44,6.0,140,1170,11.965811965811966,Never married/single,Electrical-Engineers
1960,44,1.0,8219,9654,85.13569504868448,"Married, spouse present",Electrical-Engineers
1960,44,2.0,81,9654,0.8390304536979489,"Married, spouse absent",Electrical-Engineers
1960,44,3.0,37,9654,0.3832608245286928,Separated,Electrical-Engineers
1960,44,4.0,115,9654,1.1912160762378288,Divorced,Electrical-Engineers
1960,44,5.0,77,9654,0.7975968510461985,Widowed,Electrical-Engineers
1960,44,6.0,1125,9654,11.653200745804849,Never married/single,Electrical-Engineers
1970,44,1.0,5173,6166,83.8955562763542,"Married, spouse present",Electrical-Engineers
1970,44,2.0,66,6166,1.0703859876743431,"Married, spouse absent",Electrical-Engineers
1970,44,3.0,49,6166,0.7946805060006488,Separated,Electrical-Engineers
1970,44,4.0,130,6166,2.108336036328252,Divorced,Electrical-Engineers
1970,44,5.0,62,6166,1.0055141096334739,Widowed,Electrical-Engineers
1970,44,6.0,686,6166,11.125527084009082,Never married/single,Electrical-Engineers
1980,44,1.0,12725,17187,74.03851748414499,"Married, spouse present",Electrical-Engineers
1980,44,2.0,120,17187,0.6982021295164951,"Married, spouse absent",Electrical-Engineers
1980,44,3.0,226,17187,1.3149473439227324,Separated,Electrical-Engineers
1980,44,4.0,877,17187,5.1026938965497175,Divorced,Electrical-Engineers
1980,44,5.0,148,17187,0.8611159597370105,Widowed,Electrical-Engineers
1980,44,6.0,3091,17187,17.98452318612905,Never married/single,Electrical-Engineers
1990,44,1.0,17189,24302,70.73080404904945,"Married, spouse present",Electrical-Engineers
1990,44,2.0,216,24302,0.8888157353304255,"Married, spouse absent",Electrical-Engineers
1990,44,3.0,265,24302,1.090445230845198,Separated,Electrical-Engineers
1990,44,4.0,1541,24302,6.341041889556415,Divorced,Electrical-Engineers
1990,44,5.0,216,24302,0.8888157353304255,Widowed,Electrical-Engineers
1990,44,6.0,4875,24302,20.060077359888076,Never married/single,Electrical-Engineers
2000,44,1.0,13663,19406,70.40605998144903,"Married, spouse present",Electrical-Engineers
2000,44,2.0,313,19406,1.6129032258064515,"Married, spouse absent",Electrical-Engineers
2000,44,3.0,211,19406,1.0872925899206431,Separated,Electrical-Engineers
2000,44,4.0,1387,19406,7.147274038957023,Divorced,Electrical-Engineers
2000,44,5.0,186,19406,0.9584664536741214,Widowed,Electrical-Engineers
2000,44,6.0,3646,19406,18.788003710192726,Never married/single,Electrical-Engineers
2001,44,1.0,1149,1658,69.30036188178529,"Married, spouse present",Electrical-Engineers
2001,44,2.0,18,1658,1.0856453558504222,"Married, spouse absent",Electrical-Engineers
2001,44,3.0,16,1658,0.9650180940892641,Separated,Electrical-Engineers
2001,44,4.0,124,1658,7.478890229191798,Divorced,Electrical-Engineers
2001,44,5.0,14,1658,0.8443908323281062,Widowed,Electrical-Engineers
2001,44,6.0,337,1658,20.325693606755127,Never married/single,Electrical-Engineers
2002,44,1.0,1022,1451,70.434183321847,"Married, spouse present",Electrical-Engineers
2002,44,2.0,20,1451,1.3783597518952446,"Married, spouse absent",Electrical-Engineers
2002,44,3.0,19,1451,1.3094417643004823,Separated,Electrical-Engineers
2002,44,4.0,103,1451,7.098552722260509,Divorced,Electrical-Engineers
2002,44,5.0,15,1451,1.0337698139214335,Widowed,Electrical-Engineers
2002,44,6.0,272,1451,18.74569262577533,Never married/single,Electrical-Engineers
2003,44,1.0,1289,1779,72.45643620011242,"Married, spouse present",Electrical-Engineers
2003,44,2.0,20,1779,1.1242270938729624,"Married, spouse absent",Electrical-Engineers
2003,44,3.0,14,1779,0.7869589657110737,Separated,Electrical-Engineers
2003,44,4.0,113,1779,6.351883080382237,Divorced,Electrical-Engineers
2003,44,5.0,21,1779,1.1804384485666104,Widowed,Electrical-Engineers
2003,44,6.0,322,1779,18.100056211354694,Never married/single,Electrical-Engineers
2004,44,1.0,1223,1668,73.32134292565947,"Married, spouse present",Electrical-Engineers
2004,44,2.0,20,1668,1.1990407673860912,"Married, spouse absent",Electrical-Engineers
2004,44,3.0,22,1668,1.3189448441247003,Separated,Electrical-Engineers
2004,44,4.0,107,1668,6.414868105515588,Divorced,Electrical-Engineers
2004,44,5.0,10,1668,0.5995203836930456,Widowed,Electrical-Engineers
2004,44,6.0,286,1668,17.1462829736211,Never married/single,Electrical-Engineers
2005,44,1.0,2714,3656,74.23413566739606,"Married, spouse present",Electrical-Engineers
2005,44,2.0,52,3656,1.4223194748358863,"Married, spouse absent",Electrical-Engineers
2005,44,3.0,33,3656,0.9026258205689278,Separated,Electrical-Engineers
2005,44,4.0,255,3656,6.974835886214442,Divorced,Electrical-Engineers
2005,44,5.0,32,3656,0.87527352297593,Widowed,Electrical-Engineers
2005,44,6.0,570,3656,15.590809628008753,Never married/single,Electrical-Engineers
2006,44,1.0,2643,3552,74.40878378378379,"Married, spouse present",Electrical-Engineers
2006,44,2.0,40,3552,1.1261261261261262,"Married, spouse absent",Electrical-Engineers
2006,44,3.0,39,3552,1.097972972972973,Separated,Electrical-Engineers
2006,44,4.0,245,3552,6.8975225225225225,Divorced,Electrical-Engineers
2006,44,5.0,39,3552,1.097972972972973,Widowed,Electrical-Engineers
2006,44,6.0,546,3552,15.371621621621623,Never married/single,Electrical-Engineers
2007,44,1.0,2526,3437,73.49432644748327,"Married, spouse present",Electrical-Engineers
2007,44,2.0,45,3437,1.3092813500145475,"Married, spouse absent",Electrical-Engineers
2007,44,3.0,27,3437,0.7855688100087286,Separated,Electrical-Engineers
2007,44,4.0,234,3437,6.808263020075647,Divorced,Electrical-Engineers
2007,44,5.0,33,3437,0.9601396566773348,Widowed,Electrical-Engineers
2007,44,6.0,572,3437,16.64242071574047,Never married/single,Electrical-Engineers
2008,44,1.0,2474,3381,73.17361727299615,"Married, spouse present",Electrical-Engineers
2008,44,2.0,46,3381,1.3605442176870748,"Married, spouse absent",Electrical-Engineers
2008,44,3.0,31,3381,0.9168884945282461,Separated,Electrical-Engineers
2008,44,4.0,232,3381,6.861875184856552,Divorced,Electrical-Engineers
2008,44,5.0,29,3381,0.857734398107069,Widowed,Electrical-Engineers
2008,44,6.0,569,3381,16.829340431824903,Never married/single,Electrical-Engineers
2009,44,1.0,2292,3186,71.939736346516,"Married, spouse present",Electrical-Engineers
2009,44,2.0,49,3186,1.5379786566227243,"Married, spouse absent",Electrical-Engineers
2009,44,3.0,36,3186,1.1299435028248588,Separated,Electrical-Engineers
2009,44,4.0,213,3186,6.685499058380414,Divorced,Electrical-Engineers
2009,44,5.0,36,3186,1.1299435028248588,Widowed,Electrical-Engineers
2009,44,6.0,560,3186,17.576898932831135,Never married/single,Electrical-Engineers
2010,44,1.0,2392,3304,72.39709443099274,"Married, spouse present",Electrical-Engineers
2010,44,2.0,54,3304,1.6343825665859564,"Married, spouse absent",Electrical-Engineers
2010,44,3.0,39,3304,1.1803874092009685,Separated,Electrical-Engineers
2010,44,4.0,248,3304,7.506053268765134,Divorced,Electrical-Engineers
2010,44,5.0,26,3304,0.7869249394673125,Widowed,Electrical-Engineers
2010,44,6.0,545,3304,16.495157384987895,Never married/single,Electrical-Engineers
2011,44,1.0,2173,3009,72.21668328348288,"Married, spouse present",Electrical-Engineers
2011,44,2.0,44,3009,1.4622798271851114,"Married, spouse absent",Electrical-Engineers
2011,44,3.0,27,3009,0.897308075772682,Separated,Electrical-Engineers
2011,44,4.0,221,3009,7.344632768361582,Divorced,Electrical-Engineers
2011,44,5.0,29,3009,0.9637753406447325,Widowed,Electrical-Engineers
2011,44,6.0,515,3009,17.115320704553007,Never married/single,Electrical-Engineers
2012,44,1.0,2171,3017,71.95889956910838,"Married, spouse present",Electrical-Engineers
2012,44,2.0,48,3017,1.5909844216108717,"Married, spouse absent",Electrical-Engineers
2012,44,3.0,21,3017,0.6960556844547563,Separated,Electrical-Engineers
2012,44,4.0,237,3017,7.855485581703679,Divorced,Electrical-Engineers
2012,44,5.0,28,3017,0.9280742459396751,Widowed,Electrical-Engineers
2012,44,6.0,512,3017,16.97050049718263,Never married/single,Electrical-Engineers
2013,44,1.0,2164,2954,73.25660121868653,"Married, spouse present",Electrical-Engineers
2013,44,2.0,55,2954,1.8618821936357481,"Married, spouse absent",Electrical-Engineers
2013,44,3.0,30,2954,1.0155721056194988,Separated,Electrical-Engineers
2013,44,4.0,190,2954,6.431956668923494,Divorced,Electrical-Engineers
2013,44,5.0,29,2954,0.9817197020988491,Widowed,Electrical-Engineers
2013,44,6.0,486,2954,16.452268111035885,Never married/single,Electrical-Engineers
2014,44,1.0,2089,2933,71.22400272758269,"Married, spouse present",Electrical-Engineers
2014,44,2.0,49,2933,1.6706443914081146,"Married, spouse absent",Electrical-Engineers
2014,44,3.0,31,2933,1.0569382884418685,Separated,Electrical-Engineers
2014,44,4.0,197,2933,6.716672349130583,Divorced,Electrical-Engineers
2014,44,5.0,31,2933,1.0569382884418685,Widowed,Electrical-Engineers
